	inputs	outputs	ParaScore	ROUGE	ROUGEp	BERTScore
0	Torek, 29. 3. 2011, ob 15.00 uri Državni svet RS, Šubičeva 4, soba 209/II, Ljubljana 44. SEJA KOMISIJE DS ZA GOSPODARSTVO, OBRT, TURIZEM IN FINANCE Predsednik računskega sodišča dr. Igor Šoltes se bo udeležil seje Komisije, na kateri bodo člani obravnavali Letno poročilo Računskega sodišča RS za leto ...	Torek, 29.3.2011, 15.00 Narodni svet Republike Slovenije, Šubieva 4, soba 209 / II, Ljubljana 44. seja ZVEZE ZA VLADO, OBTRY, TURIZEM IN FINANCE Predsednik Računskega sodišča, dr. Igor Šoltes, se bo udeležil seje komisije, na kateri bodo člani razpravljali o letnem poročilu Računskega sodišča za tekoče leto	0.8906163732505686	0.7543859649122806	0.6835796632716068	0.84585756
1	Računsko sodišče RS in Mestna občina Celje prirejata regijski posvet z župani občin, direktorji občinskih uprav, oziroma pristojnimi za področje financ v občinah celjske regije. Posvet je namenjen izmenjavi mnenj, stališč in vprašanj, povezanih z razpolaganjem z javnimi financami v občinah. Posvet bo ...	Računsko sodišče Republike Slovenije in Mestna občina Celje organizirata regionalni posvet z župani občin, direktorji občinskih uprav in tistimi, ki so na območju občin celjske regije pristojni za finance.	0.8878298282623291	0.4772727272727273	0.5226732357965139	0.7128298
2	Računsko sodišče je o pravilnosti poslovanja v letu 2009 zavodu izreklo mnenje s pridržkom , ker je ugotovilo, da zavod ni posloval v skladu s predpisi o javnem naročanju pri oddaji javnih naročil za letalske prevoze in nastanitvene aranžmaje ter za nadgradnjo procesorja in diskovnih enot v skupnem znesku 1.328.602 evrov.	Računsko sodišče je izreklo mnenje s pridržkom o pravilnosti poslovanja v letu 2009, saj je ugotovilo, da inštitut pri oddaji javnih naročil za ureditve zračnega prevoza in namestitve ter za posodobitev procesorskih in diskovnih enot v skupnem znesku 1.328.602 EUR ni deloval v skladu s predpisi o javnih naročilih.	0.9914250254631043	0.5517241379310345	0.7586190144738212	0.816425
3	Računsko sodišče je zavodu priporočilo, naj skupaj z ostalimi partnerji pristopi k aktivnostim za določitev standardne cene vsaj najpogostejših in najdražjih bolnišničnih obravnav ter drugih pomembnejših zdravstvenih storitev, kar bo dalo realnejša izhodišča za določitev višine uteži in cen posameznih skupin primerljivih primerov in stroškovnih cen drugih zdravstvenih storitev, in naj skupaj z Ministrstvom za zdravje prouči možnosti za spremembo obstoječe pravne ureditve glede pooblastil zavoda za pridobivanje podatkov, potrebnih za vzpostavitev take podatkovne baze o posameznih bolnišničnih obravnavah, ki bo omogočila izvajanje nadzora nad evidentiranjem in obračunavanjem skupin primerljivih primerov v večjem obsegu.	Računsko sodišče je inštitutu priporočilo, naj skupaj z drugimi partnerji sprejme ukrepe za določitev standardne cene vsaj najobičajnejših in najdražjih bolnišničnih storitev in drugih pomembnejših zdravstvenih storitev, kar bo zagotovilo realnejše izhodišče za določanje višine uteži in cen posameznih skupin primerljivih primerov ter stroškovnih cen drugih zdravstvenih storitev, ter naj skupaj z Ministrstvom za zdravje preuči možnosti za spremembo obstoječe zakonske ureditve glede pooblastil Inštituta za pridobitev podatkov, potrebnih za vzpostavitev takšne baze podatkov o posameznih bolnišničnih obravnavah, ki bo omogočila izvajanje nadzora nad evidentiranjem.	0.8423636441475331	0.7665198237885461	0.716351118375145	0.90465486
4	Storitev Si.mail je v preizkusnem obdobju (beta različica), zato vas v primeru morebitnih napak, prosimo da jih sporočite v naš klicni center na brezplačno številko 080 40 40 40 .	Storitev Si.mail je v poskusnem obdobju (beta verzija), zato vas prosimo, da v primeru morebitnih napak, le-te pošljete na naš klicni center na brezplačno telefonsko številko 080 40 40 40.	0.9961403697095019	0.7164179104477613	0.7136570356706236	0.9216723
5	Nokia E7 s prednaloženo storitvijo Microsoft Exchange ActiveSync zagotavlja neposreden, takojšen in varen dostop do korporativnih spletnih poštnih nabiralnikov in drugih osebnih aplikacij. Nokia E7 se lahko pohvali z 10,2-centimetrskim zaslonom na dotik z Nokia ClearBlack tehnologijo za izboljšano vidljivost v zunanjih okoljih in polno tipkovnico. Poslovnim uporabnikom tako ponuja popolno obliko in velikost za delo na dokumentih in preglednicah ter branje in urejanje fotografij. Za brezskrbno poslovanje je na voljo tudi kombinacija varnostnih rešitev na poslovni ravni.	Nokia E7 je prednaložena s tehnologijo Microsoft Exchange ActiveSync in omogoča neposreden, takojšen in varen dostop do poslovnih nabiralnikov in drugih osebnih aplikacij. Nokia E7 se ponaša z 10,2 cm zaslonom na dotik s tehnologijo Nokia ClearBlack, ki omogoča boljšo vidljivost v zunanjih okoljih, in popolno tipkovnico. Poslovnim uporabnikom ponuja popolno obliko in velikost za delo z dokumenti, preglednicami ter za branje in urejanje fotografij.	1.0222161381289085	0.6242038216560509	0.7006369424265032	0.84805465
6	Sedemnajstega marca sta se v Kraljevcu ob Sotli sestala generalni direktor Slovenskih železnic Goran Brankovič in predsednik uprave Hrvaških železnic Zlatko Rogožar s sodelavci. Tema sestanka je bila ponovna uvedba železniškega prometa med obema državama na progi Imeno-Kumrovec-Savski Marof. Sestanka so se udeležili tudi župani obmejnih občin z obeh strani meje ter podpredsednik hrvaškega sabora Ivan Jarnjak .	V kraju Kraljevec ob Sotli sta se 17. marca sestala generalni direktor Slovenskih železnic Goran Brankovič in predsednik Upravnega odbora Hrvaških železnic Zlatko Rogožar. Tema srečanja je bila ponovna uvedba železniškega prometa med državama na relaciji Nomen-Kumrovec-Savski Marof. Srečanja so se udeležili tudi župani obmejnih občin z obeh strani meje in Ivan Jarnjak,	0.9531998227146496	0.7441860465116279	0.7364405228096589	0.8881704
7	Potem ko je bila v četrtek, 24. februarja, z brežine nad Ljubljanico dvignjena še lokomotiva, se je v sredo, 2. marca, končalo čiščenje ostankov starega železa in delov lokomotive z brežine nad reko. Za dostop do nabrežja so uredili cesto, ekološka sanacija pa se je začela v petek, 4. marca. Potekala je ves konec tedna in je bila danes končana.	Potem ko so v četrtek, 24. februarja, v sredo, 2. marca z brega nad reko Ljubljanico dvignili lokomotivo, je bilo končano čiščenje ostankov starega železa in delov lokomotive z brega nad reko. Urejena je bila cesta za dostop do nasipa, v petek, 4. marca, pa se je začela ekološka sanacija, ki je potekala ves konec tedna in je bila zaključena danes.	1.0236918210983277	0.5671641791044776	0.7842151085298731	0.8486918
8	V petek, 4. marca, so gasilci Gasilske brigade Ljubljana še preverili madež, ki se je pojavil na obrežju Save. Ugotovili so, da gre za odmrle alge, in ne za naftni madež.	Gasilci Gasilske brigade Ljubljana so v petek, 4. marca, preverili madež, ki se je pojavil na obrežju Save, in ugotovili, da gre za mrtve alge in ne za oljni madež.	1.068679976463318	0.7301587301587302	0.8452847652185009	0.89368
9	Luko Koper in Slovenske železnice povezujejo skupni trgi in stranke ter skupni poslovni izzivi. V prometu z Luko Koper Slovenske železnice opravijo 55 odstotkov prevozov oziroma prepeljejo dve tretjini vsega tovora, ki izvira iz koprskega pristanišča ali je namenjen vanj.	Luka Koper in Slovenske železnice so povezane s skupnimi trgi in kupci ter skupnimi poslovnimi izzivi. V prometu s koprskim pristaniščem Slovenske železnice opravijo 55% prevoza, prepeljejo pa dve tretjini vsega tovora, ki prihaja iz pristanišča ali je namenjen v pristanišče.	0.9735041168165504	0.611764705882353	0.602833991469092	0.8516097
10	ob sobotah in nedeljah, 2., 3., 9., 10., 16. in 17. aprila , bodo avtobusi vozili med postajama Kranj in Jesenice namesto potniških vlakov št. 2418 in 2404, ki odpeljeta iz Kranja ob 10.15 in 13.21 ter namesto potniških vlakov št. 2493 in 2409, ki odpeljeta z Jesenic ob 7.52 in 14.18, med postajama Kranj in Beljak (Villach) bodo avtobusi vozili namesto mednarodnih vlakov št. 314, 212 in 310, ki odpeljejo iz Kranja ob 7.50, 9.34 in 11.48 ter namesto mednarodnih vlakov št. 313 in 311, ki odpeljeta iz Beljaka ob 10.52 in 15.12;	ob sobotah in nedeljah, 2, 3, 9, 10, 16 in 17 aprila, bodo avtobusi vozili med Kranjem in Jesenicami namesto potniških vlakov št. 2418 in 2404, ki iz Kranja odpeljeta ob 10.15 in 13.21 in namesto potniških vlakov št. 2493 in 2409, ki z Jesenic odpeljeta ob 7.52 in 14.18, med postajama Kranj in Beljak, avtobusi bodo vozili namesto mednarodnih vlakov št. 314, 212 in 310, ki iz Kranja odhajajo ob 7.50, 9.34 in 11.48, in namesto mednarodnih vlakov št. 313 in 311, ki iz Beljaka odhajajo ob 10.52 in 15.12;	0.800609492773637	0.9029126213592232	0.44901232592415347	0.90397877
11	Opera Slovenskega narodnega gledališča Maribor bo v petek, 11. marca, premierno uprizorila opero Giuseppeja Verdija Moč usode (La forza del destino) v režiji Piera Francesca Maestrinija in pod taktirko Marca Boemija. V glavnih vlogah bodo nastopili bodo Valentin Pivovarov, Irene Ratiani k. g., Jasmina Trumbetaš k. g., Valentin Enčev, Marjan Jovanoski k. g., Renzo Zulian, [...]	V petek, 11. marca, bo v Operi Slovenskega narodnega gledališča Maribor premiera opere Moč usode Giuseppeja Verdija (La forza del destino) v režiji Pier Francesca Maestrinija in pod taktirko Marca Boemija. Valentin Pivovarov, Irena Ratiani k. g., Jasmina Trumbetaš k. g., Valentin Enčev, Marjan Jovanoski k. g., Renzo Zulian [...]	0.9588417103952883	0.709090909090909	0.8324772006587419	0.8787437
12	"Slavko Grum (1901–1949) se je po študiju medicine na Dunaju zaposlil v bolnišnici za duševne bolnike. Stik s praktično psihopatologijo, ko je vsak dan ""strmel v oči, zamaknjene v tuje svetove"", in ljubezensko razočaranje sta še povečala njegovo izredno občutljivost, nagnjenost k melanholiji in depresijam."	"Slavko Grum (1901-1949) je po študiju medicine na Dunaju delal v bolnišnici za duševno bolne; njegov stik s praktično psihopatologijo; njegovo vsakodnevno ""strmenje v oči, pritegnjene v tuje svetove ""; in njegovo ljubezensko razočaranje je povečalo njegovo izjemno občutljivost na melanholijo in depresijo"	0.801985485714023	0.6796116504854369	0.6950286590004092	0.8292964
13	Drama Slovenskega narodnega gledališča Maribor bo v soboto, 19. marca 2011, v Stari dvorani premierno uprizorila dramo Slavka Gruma/Sebastijana Horvata Goga, čudovito mesto v režiji Sebastijana Horvata. Igrajo Milada Kalezić, Irena Varga, Irena Mihelič, Nataša Matjašec Rošker, Mateja Pucko, Ališa Kasjak Gutman k. g., Vladimir Vlaškalić, Kristijan Ostanek, Miloš Battelino, Davor Herga, Nejc Ropret in Branko Jordan.	Drama Slovenskega narodnega gledališča Maribor bo v soboto, 19. marca 2011, v Stari dvorani premierno uprizorjena v predstavi Slavko Grum / Sebastijan Horvat Gog, čudovito mesto v režiji Sebastijana Horvata, ki so jo odigrali Milada Kalezić, Irena Varga, Irena Mihelič, Nataša Matjašec Rošker, Mateja Pucko, Ališa Kasjak Gutman k. g., Vladimir Vlaškalić, Kristijan Ostanek, Miloš Battelino, Davor Herga, Nejc Ropret in Branko Jordan.	0.5902294066627991	0.8507462686567164	0.5532891225843979	0.9432482
14	Grieg ni bil popolnoma zadovoljen s to kompozicijo, a je danes kljub temu trdno zasidrana v čelističnem repertoarju. Prvi stavek Allegro agitato je razpet med liričnostjo in virtuozno energičnostjo, Andante je osnovan na tematskem materialu Griegove orkestrske suite Sigurd Jorsalfar (1872). Iz nežne melodije se v srednjem delu zbudi videz viharne nevihte, ki pa se s ponovitvijo teme vrne v mirno zatišje. V tretjem stavku Finale slišimo živahen ples, ki s svojo ljudsko obarvanostjo, močjo in zanosom spominja na Griegove Lirične skladbe za klavir.	Grieg s to skladbo ni bil povsem zadovoljen, danes pa je trdno zasidrana v čelističnem repertoarju. Prvi stavek Allegro agitato je razpet med liriko in virtuozno energijo. Andante temelji na tematskem materialu Griegove orkestrske suite Sigurd Jorsalfar (1872). Iz nežne melodije osrednji del prebudi videz viharne nevihte, ki pa se s ponavljanjem teme vrne v mirno tišino. V tretjem stavku Finala slišimo živahen ples, ki s svojo ljudsko barvo, močjo in navdušenjem spominja na Griegove lirične kompozicije za klavir.	0.812685949121821	0.7415730337078652	0.7250996345608551	0.8926704
15	/…/ Položaj likov v brezdušno uglajenih kostumih Petre Alič ni naiven, so ujetniki klišejev in se tega zavedajo. Medea Novak niansira stopnje prepadenosti, skozi katere gre pasivno-aktivna Grace, tako da ji je specifična togost v prednost, prav tako igra luči, ki poudarja njeno figuro, ko prestopa iz abstrahiranega okvirja, scenske opne med dovoljenim in prepovedanim, ter nazaj. Za vlogo Henrija, ki je glasovno in gibalno le približek rohnečega samca, je kot ulit Miha Nemec , ki je že ob prihodu na oder ves okoren in medel. Jenny Maje Nemec je v navzočnosti močna in nevarna, odsekano uperjena v cilj, vzpon po službeni lestvici; tudi z izdajo, zlorabo in brez zadržkov. Mira Lampe Vujičić je na teorijo racionalne izbire privezana mati Jocelyne, ki rešuje položaj odsotnega očeta. Premočrtno in z zabodenim pogledom ujame vpetost v službo in vsakdanje banalije sestre Anne Vesna Vončina .	/... / Položaj likov v brezdušnih kostumih Petre Alič ni naiven, so ujetniki klišejev in se tega zavedajo. Medea Novak spreminja stopnjo vrzeli, skozi katero prehaja pasivno-aktivna Grace, zato je njena specifična rigidnost v njeni prednosti, pa tudi igra svetlobe, ki poudarja njeno figuro, ko prehaja iz abstraktnega okvirja, scenske membrane med dovoljenim in prepovedanim, in nazaj. Za vlogo Henrija, ki je glas in gibanje le približek ropotujočega samca, je kot igralska Nemka, ki je že na odru povsem okorna in nedoločna. Jenny Maje German je močan in nevaren cilj v prisotnosti močnega in odrezanega v pogledu na lestvico, tudi z lestvico vzpona in odsotnostjo dela očeta Mihe Vumpića, ki je zaljubljen v njen vsakdanji položaj in racionalen.	0.9342132091522217	0.513888888888889	0.5694329284830636	0.7592132
16	Ira Ratej kot prva med podpisniki besedila je tokratno dramatizacijo povzela po Boccaccievem okviru, v izoliran prostor se pred kataklizmo zunaj zateče deset ljudi, ne več pred kugo, zdaj je to pandemska gripa. Še eden tistih bavbavov, s katerimi nas kapitalu vdani mediji strašijo in nas hkrati zvijačno napeljujejo na misel, da je lahko vsak hip konec sveta in se nam zato potem ves čas blazno mudi, pri vsem, pri nakupovanju in hedonizmu in kopičenju užitkov, natančno rangiranih v raznih psiholoških prilogah revij, da bolj vemo, kaj vse zamujamo, če ne pademo not. Dogajanje je postavljeno v karanteno, stran od elektronskega onesnaženja. Skupina ljudi naj bi se – pokaže se, da gre za socialni eksperiment, ki se od resničnostnega šova razlikuje izključno po izključenosti medijske srenje, publike – soočena z napeto eksistencialno situacijo, v stiski začela igrati gledališče. Na novo odkrivati gledališče, ko bi odložili elektroniko in potrošili baterije. Strah	Ira Ratej, kot prvi izmed podpisnikov besedila, je to dramatizacijo vzel iz konteksta Boccaccia, v izoliranem prostoru pred kataklizmo zunaj, deset ljudi pobegne, nič več od kuge, zdaj pa je pandemična gripa. Še eden izmed tistih bogeymenov, s katerimi nas mediji, zvesti kapitalu, plašijo in nas hkrati zvito vodijo k ideji, da je vsak trenutek lahko konec sveta in zato smo ves čas v nori naglici; v vseh nakupih, hedonizmu in nabiranju užitkov, ki so natančno uvrščeni v različne priloge psiholoških revij, da začnemo bolje vedeti, kaj pogrešamo, če ne pademo vanj. Dogodek je postavljen v karanteno, stran od elektronskega onesnaževanja. Skupina ljudi naj bi odkrila šok družbenih medijev, ki se razlikuje od eksperimenta, ko začnejo z eksistencialnim gledališčem in eksperimentiranjem, ko začnejo z bivanjskim občinstvom.	0.9141989827156067	0.44299674267100975	0.5079609292355592	0.739199
17	Cena vstopnic: 18 € (parter), 14 € (balkon). Za upokojence, dijake, nezaposlene in abonente 14 € (parter), 10 € (balkon). Za skupine nad 5 dijakov/študentov 5 €. Za skupine nad 20 oseb 20% popusta.	Cena vstopnice: 18 €(parter), 14 €(balkon). Za upokojence, srednješolce, brezposelne in študente 14 €(parter), 10 €(balkon). Za skupine nad 5 srednješolcev / študentov 5 €. Za skupine nad 20 oseb 20% popust.	0.7483620825021164	0.7741935483870969	0.6464874273019757	0.9222751
18	"Največji francoski komediograf je v ""tragični farsi"" pronicljivo prikazal muke in muhe hipohondra: bogat meščan Argan je prepričan, da je resno bolan in temu povsem podreja svoje življenje: premoženje razsipava za najrazličnejša zdravljenja, zanemarja dolžnosti hišnega gospodarja in celo sklene, da bo svojo hčer - proti njeni volji - omožil z nadvse dolgočasnim zdravnikom ... Molière v dogajanje vplete še svoj priljubljeni motiv – znova se bridko ponorčuje iz nevednosti in pohlepa zdravnikov, ki Arganu brez pomisleka ugodijo in ga – v njegovo trpljenje in zadovoljstvo hkrati – klistirajo, mu puščajo kri in mu predpisujejo čudne diete in najrazličnejše zvarke. Tu so seveda še vsi, ki iz Arganove slabosti znajo potegniti tudi kaj zase, in tisti, ki upajo na njegovo skorajšnjo smrt in dediščino …"	"V ""Tragic Farsi "", največji francoski comediographer bistro predstavila muke in muhe hipohondra: bogat townman z imenom Argan je prepričan, da je resno bolan in popolnoma podrediti svoje življenje z njim: on zapravlja svoje bogastvo za široko paleto zdravljenja, ignorira dolžnosti gospodarja in celo zaključuje, da bo poročiti svojo hčerko - proti njeni volji - na zelo dolgočasen zdravnik... Molière vključuje njegov najljubši motiv v dogodkih - še enkrat grenko je ponosen na nevednost in pohlep zdravnikov, ki, brez, obotavljanja se prepustite v svojem trpljenju in hkrati užitek, mu pusti kri in mu predpiše čudne diete, in široko paleto zvarnosti. Obstajajo seveda, vsi tisti, ki so tudi vedeli, kako pripraviti nekaj od svojih slabosti in arganovo dediščino."	0.8981544256210328	0.44866920152091255	0.5397639004030773	0.7231544
19	Vsak abonma vsebuje po sedem predstav, izbranih izmed najboljših otroških predstav priznanih slovenskih dramskih in lutkovnih gledališč (Gledališče Koper, Mladinsko gledališče, Lutkovno gledališče Ljubljana, Lutkovno gledališče Maribor, Mini teater, Šentjakobsko gledališče, Hiša otrok in umetnosti ter drugi). V začetku septembra bo v vrtcih in šolah vsem otrokom posredovana publikacija, ki bo podrobno predstavila oba abonmaja.	Vsak abonma vsebuje sedem predstav, ki so bile izbrane med najboljšimi otroškimi predstavami priznanih slovenskih dramskih in lutkovnih gledališč (Gledališče Koper, Slovensko mladinsko gledališče, Lutkovno gledališče Ljubljana, Lutkovno gledališče Maribor, Mini teater, Šentjakob, Hiša otrok in umetnosti...) .V začetku septembra bo vsem otrokom v vrtcih in šolah predstavljena publikacija, v kateri bosta podrobneje predstavljeni obe abonmaji.	0.863268188067845	0.6875	0.7039661307855447	0.88112533
20	Slovensko narodno gledališče Nova Gorica na pobudo Ministrstva za kulturo ter Društva gledaliških kritikov in teatrologov tudi v sezoni 2010/11 brezposelnim nudi brezplačne vstopnice za ogled gledaliških predstav. Brezplačne vstopnice so na voljo na blagajni gledališča uro pred predstavo, če je v dvorani na voljo prost sedež. V primeru, da je predstava razprodana, brezplačne vstopnice ni mogoče dobiti. Brezplačne vstopnice tudi ni mogoče dobiti za premierne predstave. Pravica do brezplačne vstopnice za brezposelne velja zgolj za brezposelno osebo. Brezposelni vstopnice dvignejo na blagajni gledališča. Za prevzem vstopnice potrebujejo veljavno potrdilo oz. odločbo Zavoda RS za zaposlovanje, ki izkazuje status brezposelne osebe, in osebni dokument. Na blagajni vodimo pregled izdanih brezplačnih vstopnic za brezposelne, v katerem evidentiramo osebo, ki uveljavlja pravico do brezplačne vstopnice, z imenom in priimkom ter številko odločbe Zavoda RS za zaposlovanje.	Slovensko narodno gledališče Nova Gorica na pobudo Ministrstva za kulturo in Društva gledaliških kritikov in raziskovalcev brezposelnim ponuja brezplačne vstopnice v sezoni 2010/11. Brezplačne vstopnice so na voljo na blagajni uro pred predstavo, če je v dvorani na voljo prost sedež. V primeru, da je predstava razprodana, brezplačnih vstopnic ni mogoče dobiti. Brezplačne vstopnice prav tako niso na voljo za premierne predstave. Pravica do brezplačne vstopnice za brezposelne velja samo za brezposelne osebe. Brezposelne vstopnice se zbirajo na blagajni. Za prejem vstopnic, veljavnega potrdila ali odločbe Zavoda Republike Slovenije za zaposlovanje, ki kaže status brezposelne osebe, ter osebnega dokumenta.	1.007823932170868	0.6007604562737642	0.6844106313302409	0.83282393
